sale_date,product_name,category,quantity,price
2025-11-28,Product_2,Beverage,6,21.14
2025-11-28,Product_3,Clothing,-3,79.9
2025-11-28,Product_4,Food,2,75.78
2025-11-28,Product_5,Clothing,8,39.88
2025-11-28,Product_6,Food,10,66.42
2025-11-28,Product_7,Clothing,5,79.5
2025-11-28,Product_8,Electronics,3,82.79
2025-11-28,Product_9,Food,4,26.86
2025-11-28,Product_10,Beverage,2,53.78
2025-11-28,Product_11,Food,9,78.06
2025-11-28,Product_12,Food,2,83.33
2025-11-28,Product_13,Electronics,5,25.91
2025-11-28,Product_14,Clothing,4,51.95
2025-11-28,Product_15,Electronics,6,91.26
2025-11-28,Product_16,Food,5,83.67
2025-11-28,Product_17,Electronics,5,52.48
2025-11-28,Product_18,Clothing,1,97.36
2025-11-28,Product_19,Beverage,6,15.04
2025-11-28,Product_20,Food,9,7.35
2025-11-29,Product_1,Clothing,4,6.51
2025-11-29,Product_2,Beverage,5,93.8
2025-11-29,Product_3,Food,8,5.94
2025-11-29,Product_4,Food,4,25.46
2025-11-29,Product_5,Electronics,1,90.91
2025-11-29,Product_6,Clothing,2,22.68
2025-11-29,Product_7,Electronics,7,75.43
2025-11-29,Product_8,Food,5,26.9
2025-11-29,Product_9,Beverage,4,83.84
2025-11-29,Product_10,Clothing,5,97.98
2025-11-29,Product_11,Food,5,33.48
2025-11-29,Product_12,Beverage,1,79.25
2025-11-29,Product_13,Beverage,4,80.21
2025-11-29,Product_14,Electronics,8,34.45
2025-11-29,Product_15,Electronics,9,5.13
2025-11-29,Product_16,Food,3,93.13
2025-11-29,Product_17,Electronics,3,82.7
2025-11-29,Product_18,Beverage,2,38.39
2025-11-29,Product_19,Beverage,5,96.48
2025-11-29,Product_20,Food,4,73.27
2025-11-30,Product_1,Clothing,9,26.24
2025-11-30,Product_2,Food,4,11.23
2025-11-30,Product_3,Clothing,3,39.47
2025-11-30,Product_4,Electronics,4,9.43
2025-11-30,Product_5,Beverage,10,72.07
2025-11-30,Product_6,Electronics,2,55.95
2025-11-30,Product_7,Clothing,2,29.6
2025-11-30,Product_8,Electronics,9,51.14
2025-11-30,Product_9,Electronics,0,69.07
2025-11-30,Product_10,Food,2,80.86
2025-11-30,Product_11,Beverage,6,89.01
2025-11-30,Product_12,Beverage,5,99.36
2025-11-30,Product_13,Food,4,47.57
2025-11-30,Product_14,Electronics,10,51.4
2025-11-30,Product_15,Beverage,6,94.73
2025-11-30,Product_16,Beverage,3,51.86
2025-11-30,Product_17,Beverage,6,35.8
2025-11-30,Product_18,Food,3,24.12
2025-11-30,Product_19,Food,3,70.91
2025-11-30,Product_20,Electronics,2,87.0
2025-12-01,Product_1,Clothing,5,91.55
2025-12-01,Product_2,Beverage,4,89.25
2025-12-01,Product_3,Beverage,1,98.88
2025-12-01,Product_4,Beverage,4,32.64
2025-12-01,Product_5,Electronics,10,53.16
2025-12-01,Product_6,Beverage,9,35.96
2025-12-01,Product_7,Electronics,3,26.95
2025-12-01,Product_8,Beverage,4,93.47
2025-12-01,Product_9,Electronics,10,27.9
2025-12-01,Product_10,Electronics,3,24.77
2025-12-01,Product_11,Electronics,3,44.64
2025-12-01,Product_12,Food,5,45.72
2025-12-01,Product_13,Electronics,7,80.38
2025-12-01,Product_14,Beverage,4,29.04
2025-12-01,Product_15,Beverage,5,43.08
2025-12-01,Product_16,Food,7,84.57
2025-12-01,Product_17,Beverage,0,59.97
2025-12-01,Product_18,Food,3,78.0
2025-12-01,Product_19,Beverage,1,87.18
2025-12-01,Product_20,Beverage,3,51.23
2025-12-02,Product_1,Electronics,1,26.24
2025-12-02,Product_2,Clothing,5,93.3
2025-12-02,Product_3,Food,10,9.94
2025-12-02,Product_4,Electronics,5,46.73
2025-12-02,Product_5,Food,6,38.23
2025-12-02,Product_6,Clothing,6,47.0
2025-12-02,Product_7,Food,4,95.01
2025-12-02,Product_8,Electronics,0,49.76
2025-12-02,Product_9,Clothing,5,59.32
2025-12-02,Product_10,Clothing,4,88.48
2025-12-02,Product_11,Food,7,73.52
2025-12-02,Product_12,Food,3,94.96
2025-12-02,Product_13,Electronics,3,99.29
2025-12-02,Product_14,Electronics,6,34.62
2025-12-02,Product_15,Electronics,7,61.08
2025-12-02,Product_16,Electronics,2,19.75
2025-12-02,Product_17,Beverage,3,95.76
2025-12-02,Product_18,Electronics,2,19.72
2025-12-02,Product_19,Food,2,21.12
2025-12-02,Product_20,Food,1,66.12
2025-12-03,Product_1,Electronics,8,91.39
2025-12-03,Product_2,Beverage,2,32.88
2025-12-03,Product_3,Electronics,4,77.36
2025-12-03,Product_4,Food,5,20.09
2025-12-03,Product_5,Electronics,3,83.01
2025-12-03,Product_6,Beverage,2,97.35
2025-12-03,Product_7,Food,4,22.83
2025-12-03,Product_8,Food,6,24.62
2025-12-03,Product_9,Food,3,16.08
2025-12-03,Product_10,Clothing,2,71.81
2025-12-03,Product_11,Food,4,27.52
2025-12-03,Product_12,Clothing,-6,19.7
2025-12-03,Product_13,Clothing,3,11.87
2025-12-03,Product_14,Beverage,8,88.99
2025-12-03,Product_15,Beverage,4,22.23
2025-12-03,Product_16,Electronics,3,15.6
2025-12-03,Product_17,Clothing,4,73.78
2025-12-03,Product_18,Electronics,4,46.79
2025-12-03,Product_19,Beverage,4,14.42
2025-12-03,Product_20,Beverage,0,44.4
2025-12-04,Product_1,Beverage,2,76.3
2025-12-04,Product_2,Clothing,7,64.21
2025-12-04,Product_3,Electronics,2,15.39
2025-12-04,Product_4,Beverage,3,97.81
2025-12-04,Product_5,Clothing,0,23.31
2025-12-04,Product_6,Electronics,2,62.41
2025-12-04,Product_7,Beverage,3,13.58
2025-12-04,Product_8,Electronics,4,71.93
2025-12-04,Product_9,Food,3,47.43
2025-12-04,Product_10,Food,6,16.35
2025-12-04,Product_11,Clothing,10,65.72
2025-12-04,Product_12,Electronics,4,69.17
2025-12-04,Product_13,Electronics,4,86.17
2025-12-04,Product_14,Food,3,80.37
2025-12-04,Product_15,Clothing,6,14.62
2025-12-04,Product_16,Electronics,2,36.01
2025-12-04,Product_17,Beverage,4,90.91
2025-12-04,Product_18,Electronics,2,34.85
2025-12-04,Product_19,Food,6,69.89
2025-12-04,Product_20,Beverage,2,55.48
2025-12-05,Product_1,Clothing,3,66.6
2025-12-05,Product_2,Electronics,2,88.91
2025-12-05,Product_3,Electronics,0,53.55
2025-12-05,Product_4,Beverage,3,64.87
2025-12-05,Product_5,Clothing,10,36.17
2025-12-05,Product_6,Beverage,6,50.37
2025-12-05,Product_7,Clothing,9,68.18
2025-12-05,Product_8,Electronics,7,50.15
2025-12-05,Product_9,Beverage,4,65.48
2025-12-05,Product_10,Clothing,3,82.21
2025-12-05,Product_11,Beverage,1,94.52
2025-12-05,Product_12,Food,3,42.61
2025-12-05,Product_13,Food,3,70.14
2025-12-05,Product_14,Food,4,83.11
2025-12-05,Product_15,Food,3,73.33
2025-12-05,Product_16,Clothing,2,53.95
2025-12-05,Product_17,Food,4,47.82
2025-12-05,Product_18,Electronics,10,26.76
2025-12-05,Product_19,Electronics,5,69.17
2025-12-05,Product_20,Beverage,9,14.78
2025-12-06,Product_1,Electronics,1,94.8
2025-12-06,Product_2,Clothing,3,45.83
2025-12-06,Product_3,Food,4,32.02
2025-12-06,Product_4,Electronics,1,87.31
2025-12-06,Product_5,Clothing,9,8.13
2025-12-06,Product_6,Food,6,88.1
2025-12-06,Product_7,Electronics,6,67.81
2025-12-06,Product_8,Food,-3,89.49
2025-12-06,Product_9,Food,1,13.33
2025-12-06,Product_10,Clothing,7,7.27
2025-12-06,Product_11,Beverage,2,27.32
2025-12-06,Product_12,Electronics,2,94.48
2025-12-06,Product_13,Food,3,14.81
2025-12-06,Product_14,Food,6,64.95
2025-12-06,Product_15,Beverage,3,29.56
2025-12-06,Product_16,Food,5,37.31
2025-12-06,Product_17,Food,8,26.52
2025-12-06,Product_18,Beverage,7,50.28
2025-12-06,Product_19,Food,5,94.42
2025-12-06,Product_20,Clothing,4,14.28
2025-12-07,Product_1,Food,4,95.73
2025-12-07,Product_2,Food,8,82.12
2025-12-07,Product_3,Beverage,7,9.63
2025-12-07,Product_4,Food,10,82.72
2025-12-07,Product_5,Electronics,8,62.59
2025-12-07,Product_6,Clothing,3,16.13
2025-12-07,Product_7,Clothing,2,44.14
2025-12-07,Product_8,Food,10,26.93
2025-12-07,Product_9,Beverage,6,77.95
2025-12-07,Product_10,Electronics,8,93.09
2025-12-07,Product_11,Electronics,10,35.28
2025-12-07,Product_12,Electronics,3,35.3
2025-12-07,Product_13,Food,5,91.84
2025-12-07,Product_14,Food,4,94.08
2025-12-07,Product_15,Food,4,30.2
2025-12-07,Product_16,Clothing,3,36.1
2025-12-07,Product_17,Electronics,4,50.49
2025-12-07,Product_18,Food,3,10.09
2025-12-07,Product_19,Beverage,0,17.86
2025-12-07,Product_20,Food,2,23.29
2025-12-08,Product_1,Electronics,5,98.47
2025-12-08,Product_2,Electronics,3,93.66
2025-12-08,Product_3,Beverage,8,64.14
2025-12-08,Product_4,Electronics,6,40.61
2025-12-08,Product_5,Beverage,3,67.62
2025-12-08,Product_6,Beverage,3,30.04
2025-12-08,Product_7,Electronics,5,24.56
2025-12-08,Product_8,Food,1,39.18
2025-12-08,Product_9,Clothing,3,56.32
2025-12-08,Product_10,Electronics,4,16.11
2025-12-08,Product_11,Beverage,4,8.8
2025-12-08,Product_12,Beverage,4,22.09
2025-12-08,Product_13,Electronics,9,99.05
2025-12-08,Product_14,Food,3,77.73
2025-12-08,Product_15,Clothing,6,32.5
2025-12-08,Product_16,Food,9,44.9
2025-12-08,Product_17,Electronics,8,78.96
2025-12-08,Product_18,Clothing,3,97.0
2025-12-08,Product_19,Food,4,30.99
2025-12-08,Product_20,Clothing,4,51.77
2025-12-09,Product_1,Food,9,55.89
2025-12-09,Product_2,Clothing,4,76.87
2025-12-09,Product_3,Food,3,91.1
2025-12-09,Product_4,Beverage,3,27.9
2025-12-09,Product_5,Beverage,9,21.31
2025-12-09,Product_6,Electronics,6,89.85
2025-12-09,Product_7,Beverage,3,10.01
2025-12-09,Product_8,Clothing,5,91.89
2025-12-09,Product_9,Food,3,14.6
2025-12-09,Product_10,Beverage,9,66.59
2025-12-09,Product_11,Beverage,6,14.64
2025-12-09,Product_12,Clothing,1,8.61
2025-12-09,Product_13,Electronics,3,30.52
2025-12-09,Product_14,Food,2,12.18
2025-12-09,Product_15,Food,7,30.21
2025-12-09,Product_16,Food,2,89.0
2025-12-09,Product_17,Beverage,3,62.4
2025-12-09,Product_18,Food,3,53.91
2025-12-09,Product_19,Food,2,11.72
2025-12-09,Product_20,Food,5,59.88
2025-12-10,Product_1,Clothing,3,11.62
2025-12-10,Product_2,Food,3,28.1
2025-12-10,Product_3,Beverage,7,73.57
2025-12-10,Product_4,Clothing,2,59.46
2025-12-10,Product_5,Food,9,18.96
2025-12-10,Product_6,Food,4,58.88
2025-12-10,Product_7,Electronics,2,53.07
2025-12-10,Product_8,Beverage,3,43.86
2025-12-10,Product_9,Food,2,61.58
2025-12-10,Product_10,Beverage,4,86.42
2025-12-10,Product_11,Food,3,68.47
2025-12-10,Product_12,Beverage,4,97.24
2025-12-10,Product_13,Clothing,4,43.15
2025-12-10,Product_14,Food,4,75.53
2025-12-10,Product_15,Clothing,6,22.36
2025-12-10,Product_16,Food,2,39.72
2025-12-10,Product_17,Food,2,39.97
2025-12-10,Product_18,Beverage,4,34.07
2025-12-10,Product_19,Food,6,53.75
2025-12-10,Product_20,Food,3,51.84
2025-12-11,Product_1,Electronics,7,23.69
2025-12-11,Product_2,Clothing,10,39.38
2025-12-11,Product_3,Electronics,2,11.24
2025-12-11,Product_4,Food,0,71.79
2025-12-11,Product_5,Clothing,10,45.91
2025-12-11,Product_6,Food,2,86.14
2025-12-11,Product_7,Food,3,75.58
2025-12-11,Product_8,Beverage,6,69.91
2025-12-11,Product_9,Food,5,84.04
2025-12-11,Product_10,Beverage,1,50.59
2025-12-11,Product_11,Food,7,48.36
2025-12-11,Product_12,Food,5,60.99
2025-12-11,Product_13,Clothing,9,29.29
2025-12-11,Product_14,Clothing,9,76.59
2025-12-11,Product_15,Electronics,10,98.79
2025-12-11,Product_16,Electronics,3,28.16
2025-12-11,Product_17,Electronics,2,85.04
2025-12-11,Product_18,Clothing,3,77.38
2025-12-11,Product_19,Beverage,3,29.26
2025-12-11,Product_20,Food,4,99.63
2025-12-12,Product_1,Electronics,0,23.48
2025-12-12,Product_2,Electronics,6,96.53
2025-12-12,Product_3,Beverage,4,36.91
2025-12-12,Product_4,Electronics,4,66.55
2025-12-12,Product_5,Beverage,6,96.8
2025-12-12,Product_6,Electronics,8,65.14
2025-12-12,Product_7,Electronics,8,48.49
2025-12-12,Product_8,Beverage,3,37.23
2025-12-12,Product_9,Food,2,98.57
2025-12-12,Product_10,Beverage,3,87.29
2025-12-12,Product_11,Clothing,4,96.83
2025-12-12,Product_12,Clothing,6,9.51
2025-12-12,Product_13,Electronics,3,27.21
2025-12-12,Product_14,Clothing,4,85.73
2025-12-12,Product_15,Beverage,2,32.93
2025-12-12,Product_16,Clothing,3,83.74
2025-12-12,Product_17,Food,6,6.82
2025-12-12,Product_18,Beverage,2,24.66
2025-12-12,Product_19,Beverage,3,57.75
2025-12-12,Product_20,Beverage,5,15.74
2025-12-13,Product_1,Beverage,0,10.74
2025-12-13,Product_2,Electronics,3,47.99
2025-12-13,Product_3,Food,2,85.92
2025-12-13,Product_4,Electronics,4,93.75
2025-12-13,Product_5,Beverage,3,93.54
2025-12-13,Product_6,Food,2,21.38
2025-12-13,Product_7,Clothing,3,28.0
2025-12-13,Product_8,Electronics,3,17.32
2025-12-13,Product_9,Beverage,0,57.23
2025-12-13,Product_10,Clothing,5,41.04
2025-12-13,Product_11,Electronics,2,11.74
2025-12-13,Product_12,Electronics,1,35.01
2025-12-13,Product_13,Electronics,2,18.06
2025-12-13,Product_14,Clothing,3,32.47
2025-12-13,Product_15,Clothing,7,60.87
2025-12-13,Product_16,Electronics,5,60.52
2025-12-13,Product_17,Food,4,90.7
2025-12-13,Product_18,Food,7,53.74
2025-12-13,Product_19,Electronics,-5,25.24
2025-12-13,Product_20,Beverage,6,28.14
2025-12-14,Product_1,Food,5,87.44
2025-12-14,Product_2,Electronics,4,96.5
2025-12-14,Product_3,Electronics,4,18.67
2025-12-14,Product_4,Electronics,2,18.52
2025-12-14,Product_5,Food,3,21.84
2025-12-14,Product_6,Food,4,32.81
2025-12-14,Product_7,Electronics,5,17.05
2025-12-14,Product_8,Clothing,8,88.98
2025-12-14,Product_9,Electronics,10,17.69
2025-12-14,Product_10,Food,3,46.26
2025-12-14,Product_11,Food,3,75.56
2025-12-14,Product_12,Clothing,3,54.31
2025-12-14,Product_13,Clothing,3,59.95
2025-12-14,Product_14,Beverage,0,92.65
2025-12-14,Product_15,Beverage,4,84.95
2025-12-14,Product_16,Electronics,4,54.77
2025-12-14,Product_17,Electronics,7,93.15
2025-12-14,Product_18,Electronics,2,84.67
2025-12-14,Product_19,Electronics,3,13.88
2025-12-14,Product_20,Electronics,7,61.26
2025-12-15,Product_1,Electronics,9,87.93
2025-12-15,Product_2,Beverage,5,29.81
2025-12-15,Product_3,Beverage,4,41.65
2025-12-15,Product_4,Clothing,1,72.32
2025-12-15,Product_5,Beverage,4,77.9
2025-12-15,Product_6,Food,3,70.4
2025-12-15,Product_7,Beverage,8,38.16
2025-12-15,Product_8,Clothing,9,87.24
2025-12-15,Product_9,Food,2,32.63
2025-12-15,Product_10,Clothing,3,11.05
2025-12-15,Product_11,Electronics,8,50.71
2025-12-15,Product_12,Beverage,3,72.49
2025-12-15,Product_13,Beverage,6,83.38
2025-12-15,Product_14,Beverage,1,41.32
2025-12-15,Product_15,Beverage,2,66.62
2025-12-15,Product_16,Clothing,3,14.56
2025-12-15,Product_17,Beverage,2,90.63
2025-12-15,Product_18,Food,1,43.04
2025-12-15,Product_19,Beverage,1,60.8
2025-12-15,Product_20,Electronics,0,61.96
2025-12-16,Product_1,Beverage,9,28.89
2025-12-16,Product_2,Electronics,5,54.61
2025-12-16,Product_3,Electronics,-1,88.3
2025-12-16,Product_4,Food,6,49.03
2025-12-16,Product_5,Electronics,6,89.69
2025-12-16,Product_6,Clothing,3,13.04
2025-12-16,Product_7,Electronics,5,14.64
2025-12-16,Product_8,Beverage,5,27.51
2025-12-16,Product_9,Beverage,2,75.9
2025-12-16,Product_10,Beverage,0,61.36
2025-12-16,Product_11,Food,5,62.1
2025-12-16,Product_12,Beverage,3,90.58
2025-12-16,Product_13,Electronics,9,62.85
2025-12-16,Product_14,Food,7,86.97
2025-12-16,Product_15,Clothing,4,78.09
2025-12-16,Product_16,Electronics,8,30.53
2025-12-16,Product_17,Food,4,36.25
2025-12-16,Product_18,Food,2,47.95
2025-12-16,Product_19,Food,3,93.01
2025-12-16,Product_20,Clothing,2,30.47
2025-12-17,Product_1,Electronics,3,86.41
2025-12-17,Product_2,Food,8,23.12
2025-12-17,Product_3,Electronics,3,10.07
2025-12-17,Product_4,Electronics,4,90.05
2025-12-17,Product_5,Food,5,26.74
2025-12-17,Product_6,Electronics,5,93.59
2025-12-17,Product_7,Clothing,1,10.89
2025-12-17,Product_8,Beverage,4,85.65
2025-12-17,Product_9,Food,0,24.87
2025-12-17,Product_10,Clothing,6,62.26
2025-12-17,Product_11,Electronics,0,42.52
2025-12-17,Product_12,Food,3,97.88
2025-12-17,Product_13,Clothing,2,81.55
2025-12-17,Product_14,Beverage,4,9.87
2025-12-17,Product_15,Food,3,26.41
2025-12-17,Product_16,Beverage,3,21.73
2025-12-17,Product_17,Beverage,3,86.47
2025-12-17,Product_18,Beverage,6,75.44
2025-12-17,Product_19,Food,10,75.06
2025-12-17,Product_20,Clothing,10,22.0
2025-12-18,Product_1,Beverage,3,50.27
2025-12-18,Product_2,Clothing,4,96.78
2025-12-18,Product_3,Food,2,34.5
2025-12-18,Product_4,Food,4,33.4
2025-12-18,Product_5,Food,3,54.82
2025-12-18,Product_6,Clothing,5,25.35
2025-12-18,Product_7,Beverage,9,47.76
2025-12-18,Product_8,Clothing,1,87.35
2025-12-18,Product_9,Clothing,4,58.5
2025-12-18,Product_10,Clothing,0,58.91
2025-12-18,Product_11,Clothing,2,32.5
2025-12-18,Product_12,Clothing,5,48.8
2025-12-18,Product_13,Electronics,6,79.35
2025-12-18,Product_14,Electronics,4,52.51
2025-12-18,Product_15,Beverage,9,81.84
2025-12-18,Product_16,Beverage,3,36.46
2025-12-18,Product_17,Clothing,5,85.63
2025-12-18,Product_18,Beverage,3,5.3
2025-12-18,Product_19,Clothing,9,96.81
2025-12-18,Product_20,Clothing,3,50.53
2025-12-19,Product_1,Beverage,7,80.03
2025-12-19,Product_2,Beverage,5,75.65
2025-12-19,Product_3,Food,7,11.05
2025-12-19,Product_4,Food,3,14.52
2025-12-19,Product_5,Electronics,3,71.97
2025-12-19,Product_6,Food,7,38.23
2025-12-19,Product_7,Food,5,47.72
2025-12-19,Product_8,Clothing,3,17.68
2025-12-19,Product_9,Electronics,6,7.08
2025-12-19,Product_10,Food,2,90.63
2025-12-19,Product_11,Clothing,1,29.6
2025-12-19,Product_12,Beverage,7,23.08
2025-12-19,Product_13,Beverage,-4,69.61
2025-12-19,Product_14,Electronics,3,88.97
2025-12-19,Product_15,Food,1,61.76
2025-12-19,Product_16,Beverage,4,46.3
2025-12-19,Product_17,Electronics,6,54.97
2025-12-19,Product_18,Beverage,6,17.72
2025-12-19,Product_19,Electronics,1,23.81
2025-12-19,Product_20,Beverage,3,24.03
2025-12-20,Product_1,Food,7,70.44
2025-12-20,Product_2,Beverage,3,76.58
2025-12-20,Product_3,Electronics,9,63.73
2025-12-20,Product_4,Beverage,5,54.27
2025-12-20,Product_5,Electronics,1,68.96
2025-12-20,Product_6,Electronics,2,41.83
2025-12-20,Product_7,Clothing,3,14.31
2025-12-20,Product_8,Electronics,2,64.76
2025-12-20,Product_9,Clothing,2,39.94
2025-12-20,Product_10,Clothing,0,78.75
2025-12-20,Product_11,Electronics,1,35.1
2025-12-20,Product_12,Clothing,4,23.99
2025-12-20,Product_13,Electronics,2,93.26
2025-12-20,Product_14,Electronics,5,85.96
2025-12-20,Product_15,Clothing,2,36.7
2025-12-20,Product_16,Food,5,14.96
2025-12-20,Product_17,Clothing,3,72.75
2025-12-20,Product_18,Electronics,10,86.36
2025-12-20,Product_19,Electronics,10,81.79
2025-12-20,Product_20,Beverage,8,63.53
2025-12-21,Product_1,Electronics,4,64.72
2025-12-21,Product_2,Beverage,5,94.28
2025-12-21,Product_3,Food,6,67.33
2025-12-21,Product_4,Food,4,60.46
2025-12-21,Product_5,Clothing,9,66.18
2025-12-21,Product_6,Food,5,47.23
2025-12-21,Product_7,Electronics,2,91.22
2025-12-21,Product_8,Food,4,30.45
2025-12-21,Product_9,Beverage,1,84.58
2025-12-21,Product_10,Beverage,2,30.18
2025-12-21,Product_11,Clothing,4,38.64
2025-12-21,Product_12,Clothing,4,20.83
2025-12-21,Product_13,Food,1,85.97
2025-12-21,Product_14,Clothing,2,36.48
2025-12-21,Product_15,Food,3,49.78
2025-12-21,Product_16,Electronics,2,6.98
2025-12-21,Product_17,Electronics,3,33.63
2025-12-21,Product_18,Electronics,5,36.44
2025-12-21,Product_19,Electronics,4,67.85
2025-12-21,Product_20,Clothing,5,62.85
2025-12-22,Product_1,Electronics,9,81.39
2025-12-22,Product_2,Electronics,3,13.56
2025-12-22,Product_3,Electronics,3,58.05
2025-12-22,Product_4,Food,6,89.48
2025-12-22,Product_5,Clothing,0,98.17
2025-12-22,Product_6,Electronics,2,62.92
2025-12-22,Product_7,Beverage,2,56.05
2025-12-22,Product_8,Beverage,3,96.96
2025-12-22,Product_9,Beverage,7,62.56
2025-12-22,Product_10,Beverage,4,28.01
2025-12-22,Product_11,Beverage,2,50.8
2025-12-22,Product_12,Food,6,24.79
2025-12-22,Product_13,Electronics,9,27.72
2025-12-22,Product_14,Electronics,3,56.68
2025-12-22,Product_15,Food,3,47.63
2025-12-22,Product_16,Electronics,3,77.51
2025-12-22,Product_17,Food,4,72.61
2025-12-22,Product_18,Food,5,9.21
2025-12-22,Product_19,Clothing,3,97.8
2025-12-22,Product_20,Food,3,90.65
2025-12-23,Product_1,Food,8,21.73
2025-12-23,Product_2,Clothing,3,52.82
2025-12-23,Product_3,Beverage,10,6.26
2025-12-23,Product_4,Electronics,4,80.46
2025-12-23,Product_5,Electronics,5,90.28
2025-12-23,Product_6,Electronics,9,55.98
2025-12-23,Product_7,Electronics,8,10.79
2025-12-23,Product_8,Clothing,-1,15.63
2025-12-23,Product_9,Electronics,2,55.26
2025-12-23,Product_10,Electronics,5,55.79
2025-12-23,Product_11,Clothing,5,62.75
2025-12-23,Product_12,Electronics,3,62.75
2025-12-23,Product_13,Clothing,5,20.43
2025-12-23,Product_14,Clothing,2,89.64
2025-12-23,Product_15,Food,1,61.14
2025-12-23,Product_16,Electronics,3,25.48
2025-12-23,Product_17,Clothing,0,6.15
2025-12-23,Product_18,Food,5,99.2
2025-12-23,Product_19,Electronics,4,52.23
2025-12-23,Product_20,Electronics,0,47.07
2025-12-24,Product_1,Beverage,6,21.2
2025-12-24,Product_2,Electronics,1,28.49
2025-12-24,Product_3,Electronics,10,73.22
2025-12-24,Product_4,Electronics,2,41.07
2025-12-24,Product_5,Electronics,3,49.2
2025-12-24,Product_6,Clothing,4,89.63
2025-12-24,Product_7,Beverage,5,31.78
2025-12-24,Product_8,Food,1,80.39
2025-12-24,Product_9,Clothing,1,11.33
2025-12-24,Product_10,Beverage,3,11.27
2025-12-24,Product_11,Electronics,9,75.46
2025-12-24,Product_12,Electronics,5,30.77
2025-12-24,Product_13,Food,7,30.75
2025-12-24,Product_14,Clothing,3,28.04
2025-12-24,Product_15,Food,3,84.39
2025-12-24,Product_16,Food,2,64.1
2025-12-24,Product_17,Food,4,43.34
2025-12-24,Product_18,Clothing,4,33.56
2025-12-24,Product_19,Food,4,13.47
2025-12-24,Product_20,Electronics,4,6.81
2025-12-25,Product_1,Electronics,6,57.2
2025-12-25,Product_2,Clothing,3,65.11
2025-12-25,Product_3,Food,3,38.37
2025-12-25,Product_4,Beverage,3,85.3
2025-12-25,Product_5,Food,8,28.3
2025-12-25,Product_6,Food,1,66.4
2025-12-25,Product_7,Electronics,8,50.53
2025-12-25,Product_8,Electronics,1,55.73
2025-12-25,Product_9,Food,8,73.5
2025-12-25,Product_10,Electronics,3,80.38
2025-12-25,Product_11,Food,3,64.41
2025-12-25,Product_12,Clothing,5,84.9
2025-12-25,Product_13,Food,4,7.55
2025-12-25,Product_14,Beverage,8,68.03
2025-12-25,Product_15,Food,5,82.89
2025-12-25,Product_16,Food,1,87.01
2025-12-25,Product_17,Food,4,64.81
2025-12-25,Product_18,Electronics,9,32.72
2025-12-25,Product_19,Food,3,58.4
2025-12-25,Product_20,Clothing,4,18.31
